id,exclude,type,query,text
3403825907,,,,"Storefronts on Newbury Street, with Rita Thornton (Clothing Store), Gwendolyn Cowell (Clothing Store), Bay Colony Book Shop, and Newbury Hat Shop, 10:00 A.M. to 1:00 P.M."
3445025265,,,,"Street Furniture, Popcorn Wagon, Copley Square"
3446014468,,,,"Street Furniture: Display Case for Ira Kaye, Photographer, Copley Square, on Boylston Street between Dartmouth and Clarendon Streets"
3445895980,,,,"Street Furniture: Dumpster, Wheeled Trash Can, and No Parking Sign in Copley Square"
3445872726,,,,"Street Furniture: Fire Hydrant in Copley Square, 10:00 A.M."
3445868954,,,,Street Furniture: Hanging Sign for Toby House Restaurant on Boylston Street at Copley Square
3445885792,,,,"Street Furniture: Iron, Triple-Lamp Street Light, with Gothic Arched Windows in Background"
3446017534,,,,"Street Furniture: Mailbox, Copley Square"
3445976416,,,,Street Furniture: Mailboxes in Front of Boston Public Library Copley Square
3445984038,,,,"Street Furniture: Maintenance Guardrail, Copley Square"
3445164201,,,,"Street Furniture: Traffic Sign, Copley Square, with Trinity Church in Background"
3445148237,,,,"Street Furniture: Trash Receptacle, Street Light, Decorative Stonework, and Traffic Light, Copley Square, Corner of Boylston and Dartmouth Streets"
3445924348,,,,"Street Light on Concrete Column in Copley Square, with No U Turn Sign Attached to Midsection"
3421379270,,,,"Street Vendors with Pushcarts, Haymarket, Southeast Expressway in Background"
3441851988,,,,"Striped Bands Painted as Warning Signs on Supporting Girders of Elevated Tracks of MBTA Orange Line, with 1956 Ford Thunderbird in Middle Ground"
3404010211,,,,"Stuart Street and Elliot Street, Parking Lot and Billboards, 10:00 A.M. to 11:00 A.M."
3441866810,,,,"Subway Entrance at Park Street, with Waldorf Restaurant and Brigham's on Right, 8:00 P.M."
3441094611,,,,"Subway Entrance to Summer Station and Filene's Basement, Washington Street"
3441094395,,,,"Subway Entrance to Summer Station and Filene's Basement, Washington Street, at Filene's Department Store"
3445140631,,,,"Subway Entrance, Copley Square, with Decorative Stonework for Boston Public Library Entrance"
3445134687,,,,"Subway Entrance, Copley Square, with Sign, Subway East, and Boston Public Library in Background, 3:30 P.M."
3445144231,,,,"Subway Entrance, Copley Square, with Sign, Subway West, 11:45 A.M."
3441907848,,,,"Subway Entrances and Exit at Park Street, with Park Street Church in Background"
3441072709,,,,"Subway Station Entrance, Interior, Summer Street"
3441907526,,,,"Subway Station Entrance, Kendall Square, with Storefronts in Background"
3441908594,,,,"Subway Station Entrance/Exit, Copley Square, with Sign: Subway West"
3441908946,,,,"Subway Station, Unidentified Entrance, Interior, with Sign: Spitting Forbidden Within This Station"
3441887530,,,,"Subway Stop Platform, Summer Street, with Advertising and Political Posters"
3441887316,,,,"Subway Stop, Summer Street, With Signs Pointing to Exits for Filene's and Jordan Marsh Department Stores"
3441907310,,,,"Subway Stop, Tremont Street, with Streetcar, Seen from Above"
3441094797,,,,"Subway Tunnel Entrance, Kenmore Square, Streetcar Emerging, with Sign: Rapid Transit - 9 Minutes to Park Street"
3421482250,,,,"Summer Street between Arch and Washington Streets, with Crosby Shoes Neon Sign"
3381799727,,,,"Summer Street off Washington Street, 8:40 P.M."
3441920850,,,,"Supermarket, Fresh Vegetable Section"
3441172329,,,,"Symbols - Daylight, Dutch boy - Paints, Neon Sign above Town Paint & Supply Co., Hardware Storefront Display Windows, Arlington Center"
3441209555,,,"3 rings - Ballantine On Tap and Neon Delicatessen Liquors Sign over Art Deco Storefront, Budweiser Sign, Pointing Finger on Brick Side Wall, Main Street, Kendall Square","Symbols - Daytime, 3 rings - Ballantine On Tap and Neon Delicatessen Liquors Sign over Art Deco Storefront, Budweiser Sign, Pointing Finger on Brick Side Wall, Main Street, Kendall Square"
3442021558,,,"57 - Heinz Building, Vassar Street, Cambridge, Chain Link Fence, Parked Cars and Flatbed Truck across Street","Symbols - Daytime, 57 - Heinz Building, Vassar Street, Cambridge, Chain Link Fence, Parked Cars and Flatbed Truck across Street"
3441143917,,,"AAA Logo - Automobile Club Approved Hotel, Oval Sign, Metal Porch Railings, Beacon Street, Brookline","Symbols - Daytime, AAA Logo - Automobile Club Approved Hotel, Oval Sign, Metal Porch Railings, Beacon Street, Brookline"
3442110970,,,"Advertising - Railway Express Agency Delivery Trucks, South Station Cobblestone Lot, Camel Cigarettes and Amoco Battery Advertisements on Sides","Symbols - Daytime, Advertising - Railway Express Agency Delivery Trucks, South Station Cobblestone Lot, Camel Cigarettes and Amoco Battery Advertisements on Sides"
3441207579,,,"Anchor - Sailor's Club House, Boston Seaman's Friend Society, Inc., American flag, Mike's Pastry Shop, Hanover Street, Parked Cars","Symbols - Daytime, Anchor - Sailor's Club House, Boston Seaman's Friend Society, Inc., American flag, Mike's Pastry Shop, Hanover Street, Parked Cars"
3441188363,,,"Anchor - Sea Grill, Poultry Market, Other Shops, Esso Station, Empty Sidewalk on Broadway, Everett","Symbols - Daytime, Anchor - Sea Grill, Poultry Market, Other Shops, Esso Station, Empty Sidewalk on Broadway, Everett"
3442050592,,,"Apple - Waldorf, Running Rooster 'Bacon and Egg' Sign, Mason's Shoes Awning, Sidewalk, Parking Meter, Pedestrians, Beacon Street, Brookline","Symbols - Daytime, Apple - Waldorf, Running Rooster 'Bacon and Egg' Sign, Mason's Shoes Awning, Sidewalk, Parking Meter, Pedestrians, Beacon Street, Brookline"
3441958046,,,"Ax and Helmet - Firehouse Facade, Images above Two Fire Station Garage Doors with LADDER NO. 1 and ENGINE NO. 8 Signs, Hanover Street","Symbols - Daytime, Ax and Helmet - Firehouse Facade, Images above Two Fire Station Garage Doors with LADDER NO. 1 and ENGINE NO. 8 Signs, Hanover Street"
3441941684,,,"Baker - Barbeque Restaurant, Corner of Columbus Avenue and Station Street, Dorchester, Lincoln Savings Bank, Parked Cars","Symbols - Daytime, Baker - Barbeque Restaurant, Corner of Columbus Avenue and Station Street, Dorchester, Lincoln Savings Bank, Parked Cars"
3442022422,,,"Bananas - F. Di Bella & Sons, Fruit Distributors, Bananas Over Corner Entry, Victorian and Modern Street Lights on Fulton Street","Symbols - Daytime, Bananas - F. Di Bella & Sons, Fruit Distributors, Bananas Over Corner Entry, Victorian and Modern Street Lights on Fulton Street"
3441188627,,,"Band Box - Band Box Cocktail Bar, Picket Fence, Set Back, Attached Brick Buildings, Bay Windows, Stairs, Beacon Street","Symbols - Daytime, Band Box - Band Box Cocktail Bar, Picket Fence, Set Back, Attached Brick Buildings, Bay Windows, Stairs, Beacon Street"
3441317595,,,"Barber Pole - Trinity Barber Shop, Storefront next to a Walton's Restaurant, Other Stores, Pedestrians on Sidewalk","Symbols - Daytime, Barber Pole - Trinity Barber Shop, Storefront next to a Walton's Restaurant, Other Stores, Pedestrians on Sidewalk"
3441986528,,,"Beer Glass - Ballantine Ale & Beer Sign, Kelly's Sports Bar on Washington Street, Other Storefronts, Drugstore, Cars Parked along Sidewalk","Symbols - Daytime, Beer Glass - Ballantine Ale & Beer Sign, Kelly's Sports Bar on Washington Street, Other Storefronts, Drugstore, Cars Parked along Sidewalk"
3442110266,,,"Bell - New England Telephone and Telegraph, Ford Truck and Work Cart with Logo on Side at Curb, in front of Stores, Chinese Characters in Windows","Symbols - Daytime, Bell - New England Telephone and Telegraph, Ford Truck and Work Cart with Logo on Side at Curb, in front of Stores, Chinese Characters in Windows"
3442070364,,,"Book - Bindery, Looking up at Sky and Giant Open Book Sign on Corner of Flat Roofed, Brick Building, Peaked Facade of Small Brick Building, Modern Lamppost, Arrow Street, Cambridge","Symbols - Daytime, Book - Bindery, Looking up at Sky and Giant Open Book Sign on Corner of Flat Roofed, Brick Building, Peaked Facade of Small Brick Building, Modern Lamppost, Arrow Street, Cambridge"
3441187919,,,"Boot - Regal Shoe Store, Busy Corner, Women Shoppers, Haviland Chocolates Truck in front of F. W. Woolworth, Art Deco Sign, Wave Molding above Windows, Washington Street","Symbols - Daytime, Boot - Regal Shoe Store, Busy Corner, Women Shoppers, Haviland Chocolates Truck in front of F. W. Woolworth, Art Deco Sign, Wave Molding above Windows, Washington Street"
3441173095,,,"bottle - Narragansett Lager Beer Billboard, Parking Lot Entrance, Car Entering, next to Building with Large Lighthouse over Doorway, Scollay Square","Symbols - Daytime, bottle - Narragansett Lager Beer Billboard, Parking Lot Entrance, Car Entering, next to Building with Large Lighthouse over Doorway, Scollay Square"
3441272677,,,"Box of Spaghetti - Viva Spaghetti Store, Box is Sign over Storefront in Brick Building, Cars in front, Stairs, Gus Napoli Square","Symbols - Daytime, Box of Spaghetti - Viva Spaghetti Store, Box is Sign over Storefront in Brick Building, Cars in front, Stairs, Gus Napoli Square"
3442087636,,,"Camera - D. Monosson & Son Truck, Close-up, Giant Camera on Vehicle Parked at Ralph B. Cooke Square, Charles Street","Symbols - Daytime, Camera - D. Monosson & Son Truck, Close-up, Giant Camera on Vehicle Parked at Ralph B. Cooke Square, Charles Street"
3441958542,,,"Checks - Checker Cab, Back Bay Station, Driver Getting into Single Taxicab on Driveway at Back Bay Station","Symbols - Daytime, Checks - Checker Cab, Back Bay Station, Driver Getting into Single Taxicab on Driveway at Back Bay Station"
3441317381,,,"Clock - Maternity Shop of Boston, Close-up of Clock with Leaf Motif and 'STORK TIME' on Pole on Sidewalk, Stone Facade Buildings, Firebox, One-way Sign","Symbols - Daytime, Clock - Maternity Shop of Boston, Close-up of Clock with Leaf Motif and 'STORK TIME' on Pole on Sidewalk, Stone Facade Buildings, Firebox, One-way Sign"
3441258623,,,"Coca-Cola Logo - Couple on Billboard on ABC Vending Building, Neon Signs, View over Front Left Fender of a Truck, Telephone Lines, Parking Lot, Commercial Avenue","Symbols - Daytime, Coca-Cola Logo - Couple on Billboard on ABC Vending Building, Neon Signs, View over Front Left Fender of a Truck, Telephone Lines, Parking Lot, Commercial Avenue"
3441171555,,,"Cow Head - Hood Ice Cream, Oval Sign on Metal Pole, Cambridge Street, Charlestown, Driveway, Sidewalk, Parked Cars, across from Donut Shop","Symbols - Daytime, Cow Head - Hood Ice Cream, Oval Sign on Metal Pole, Cambridge Street, Charlestown, Driveway, Sidewalk, Parked Cars, across from Donut Shop"
3441172149,,,"Cross - Chapel, Paulist Fathers' Chapel, Park Street, Brick Building, Federal Elements, Fanlight Windows, Pilasters, Signs, Future Site of the New Paulist Information Center and Chapel","Symbols - Daytime, Cross - Chapel, Paulist Fathers' Chapel, Park Street, Brick Building, Federal Elements, Fanlight Windows, Pilasters, Signs, Future Site of the New Paulist Information Center and Chapel"
3441942120,,,"Crown - Coffee Vittoria Bakery, Hanover Street, North End, Yellow Brick Building, Arched Entryway","Symbols - Daytime, Crown - Coffee Vittoria Bakery, Hanover Street, North End, Yellow Brick Building, Arched Entryway"
3441257505,,,"Crown - Frigidaire Neon Sign, Prospect Stove & Appliance, Sidewalk with Row of Single Level Storefronts, Part of Billboard Visible on Roof, Prospect Street","Symbols - Daytime, Crown - Frigidaire Neon Sign, Prospect Stove & Appliance, Sidewalk with Row of Single Level Storefronts, Part of Billboard Visible on Roof, Prospect Street"
3441208213,,,"Dog and Phonograph - RCA Victor, Multistory Neon Sign for RCA on Roof of 'The Eastern Company' Building, Memorial Drive","Symbols - Daytime, Dog and Phonograph - RCA Victor, Multistory Neon Sign for RCA on Roof of 'The Eastern Company' Building, Memorial Drive"
3442112078,,,"Donut - Honey Donut Shop, Neon Signs, Storefronts, Man in Pinstripe Suit, Massachusetts Avenue, Cambridge","Symbols - Daytime, Donut - Honey Donut Shop, Neon Signs, Storefronts, Man in Pinstripe Suit, Massachusetts Avenue, Cambridge"
3441234785,,,"Dripping Faucet - Plumbing and Heating Company Neon Sign over Storefront, 777 Main Street, Malden, Yellow Brick Building with Glass Block Window Over Corner Door","Symbols - Daytime, Dripping Faucet - Plumbing and Heating Company Neon Sign over Storefront, 777 Main Street, Malden, Yellow Brick Building with Glass Block Window Over Corner Door"
3441272897,,,"Eagle on Colonial Type Sign - First National Bank, Signpost, John Hancock Building in far Distance, Parking Lot, Plain Bank Building, Kenmore Square, Cities Service Billboard","Symbols - Daytime, Eagle on Colonial Type Sign - First National Bank, Signpost, John Hancock Building in far Distance, Parking Lot, Plain Bank Building, Kenmore Square, Cities Service Billboard"
3441189095,,,"Eyeglasses - Optician, Lloyd's, Hanging Glasses Sign, Display Windows Forming an Entryway, Men Looking, 300 Washington Street","Symbols - Daytime, Eyeglasses - Optician, Lloyd's, Hanging Glasses Sign, Display Windows Forming an Entryway, Men Looking, 300 Washington Street"
3441145145,,,"Fountain Pen - Stationery, Storefront with Two-sided Sign over Doorway, Harvard Square","Symbols - Daytime, Fountain Pen - Stationery, Storefront with Two-sided Sign over Doorway, Harvard Square"
3441957456,,,"GE Neon Sign - General Electric, General Appliance Store, Acorn Films, S. S. Pierce, Huntington Avenue, Parked Cars, Parking Meters, Pedestrians in Sun","Symbols - Daytime, GE Neon Sign - General Electric, General Appliance Store, Acorn Films, S. S. Pierce, Huntington Avenue, Parked Cars, Parking Meters, Pedestrians in Sun"
3441958214,,,"Gilt Busts of Native American - Shawmut Bank Building at Beacon Street and Ayr Road, Sign with Colonial Frame and Bust-Shaped Finial, Algonquin Chief Bust in Niche over Federal, Corner Doorway","Symbols - Daytime, Gilt Busts of Native American - Shawmut Bank Building at Beacon Street and Ayr Road, Sign with Colonial Frame and Bust-Shaped Finial, Algonquin Chief Bust in Niche over Federal, Corner Doorway"
3441986112,,,"GM - General Motors, Neon Sign above Storefront, Kelly Tires, University Stationery Co., 311 Massachusetts Avenue","Symbols - Daytime, GM - General Motors, Neon Sign above Storefront, Kelly Tires, University Stationery Co., 311 Massachusetts Avenue"
3441235753,,,"Greyhound - Greyhound Bus Terminal, View opposite Sign on Top of Ten-plus Story Building in Park Square, Street Traffic below, Church","Symbols - Daytime, Greyhound - Greyhound Bus Terminal, View opposite Sign on Top of Ten-plus Story Building in Park Square, Street Traffic below, Church"
3442072218,,,"Horse and Buggy - Doctor, Black Colonial Type Frame with Silhouette Figure Cut Outs, White Wood Sign Post on Lawn, Large Colonial Houses, Trees, High Street, Medford","Symbols - Daytime, Horse and Buggy - Doctor, Black Colonial Type Frame with Silhouette Figure Cut Outs, White Wood Sign Post on Lawn, Large Colonial Houses, Trees, High Street, Medford"
3441274061,,,"Horse Head - Stable, 67 Chestnut Street, Close-up of Black Neck and Head Protruding above Granite Arch of Double Doorway","Symbols - Daytime, Horse Head - Stable, 67 Chestnut Street, Close-up of Black Neck and Head Protruding above Granite Arch of Double Doorway"
3441235997,,,"Horse Shoe - Trading Post, Small, Nineteenth-Century Wood Frame Buildings, Taxi Stand and Menotomy Taxi Company, 947 Massachusetts Avenue, Arlington, Massachusetts","Symbols - Daytime, Horse Shoe - Trading Post, Small, Nineteenth-Century Wood Frame Buildings, Taxi Stand and Menotomy Taxi Company, 947 Massachusetts Avenue, Arlington, Massachusetts"
3441317193,,,"House - Newtowne Grille Steakhouse Liquors Tap Room Neon Sign, Porter Square, Storefronts, Post Office, Pay & Take Furniture, Art Deco Pontiac Sign Protruding from Building","Symbols - Daytime, House - Newtowne Grille Steakhouse Liquors Tap Room Neon Sign, Porter Square, Storefronts, Post Office, Pay & Take Furniture, Art Deco Pontiac Sign Protruding from Building"
3441127887,,,"Ice Cream Cone - Dairy Queen, Tremont Street, Elevated Rail along Street","Symbols - Daytime, Ice Cream Cone - Dairy Queen, Tremont Street, Elevated Rail along Street"
3442022216,,,"Ice Cream Sundae - Joe's Spa, Sign Over Restaurant Storefront, Dorchester Street, South Boston","Symbols - Daytime, Ice Cream Sundae - Joe's Spa, Sign Over Restaurant Storefront, Dorchester Street, South Boston"
3442021764,,,"Indian Head - Pontiac, Auto Seat Covers Store, Massachusetts Avenue and Allen Street, Brick Sidewalk, Porter Square","Symbols - Daytime, Indian Head - Pontiac, Auto Seat Covers Store, Massachusetts Avenue and Allen Street, Brick Sidewalk, Porter Square"
3441985574,,,"Key - Locksmith, Large Three-dimensional Keys Hanging over Doorway of Swartz's Key Shop next to a Legal Office Storefront Door, 364 Massachusetts Avenue","Symbols - Daytime, Key - Locksmith, Large Three-dimensional Keys Hanging over Doorway of Swartz's Key Shop next to a Legal Office Storefront Door, 364 Massachusetts Avenue"
3442049338,,,"Key - Locksmith, Swanson's Key Shop between Staircases on Tremont Street, AAA and ALA Signs in Window","Symbols - Daytime, Key - Locksmith, Swanson's Key Shop between Staircases on Tremont Street, AAA and ALA Signs in Window"
3441274303,,,"Key - W. L. Leach Locksmith, Key over Doorway, next to Winthrop Metal Products, 1021 Tremont Street, Brick Building, Oriel Windows above Storefronts, 12:45 P.M.","Symbols - Daytime, Key - W. L. Leach Locksmith, Key over Doorway, next to Winthrop Metal Products, 1021 Tremont Street, Brick Building, Oriel Windows above Storefronts, 12:45 P.M."
3442049982,,,"Kodak Camera - Camera Store, 'U. S. Army & U. S. Air Force Recruiting Station' Sign and Storefront, Grooved Streetlight Post, Women Pedestrians, High Street, Malden","Symbols - Daytime, Kodak Camera - Camera Store, 'U. S. Army & U. S. Air Force Recruiting Station' Sign and Storefront, Grooved Streetlight Post, Women Pedestrians, High Street, Malden"
3442050174,,,"Kodak Camera - Camera Store, 'U. S. Army & U. S. Air Force Recruiting Station' Sign and Storefront, Grooved Streetlight Post, Women Pedestrians, High Street, Malden","Symbols - Daytime, Kodak Camera - Camera Store, 'U. S. Army & U. S. Air Force Recruiting Station' Sign and Storefront, Grooved Streetlight Post, Women Pedestrians, High Street, Malden"
3441189395,,,"Lantern - Schaefer Beer, Tavern Storefront, Lincoln Cafeteria, Washington and Friend Streets, L & M Cigarettes Advertisement","Symbols - Daytime, Lantern - Schaefer Beer, Tavern Storefront, Lincoln Cafeteria, Washington and Friend Streets, L & M Cigarettes Advertisement"
3442072616,,,"Man and Boy with Dog - Howard Johnson's, Art Deco, Free Standing, Neon Sign, Telephone Booth on Boylston Street Sidewalk off Copley Square","Symbols - Daytime, Man and Boy with Dog - Howard Johnson's, Art Deco, Free Standing, Neon Sign, Telephone Booth on Boylston Street Sidewalk off Copley Square"
3441127657,,,"Martini Glass - Cocktail Lounge, College Liquors Restaurant Neon Sign, Art Deco Storefront, Massachusetts Avenue, Cambridge","Symbols - Daytime, Martini Glass - Cocktail Lounge, College Liquors Restaurant Neon Sign, Art Deco Storefront, Massachusetts Avenue, Cambridge"
3441985382,,,"Milk Bottle - Hood's Milk, Large Sign 'HOOD SUPERTEST GRADE A MILK' on Roof of Brick Building, Hood Tractor Trailer Truck in front, Rutherford Avenue, Charlestown","Symbols - Daytime, Milk Bottle - Hood's Milk, Large Sign 'HOOD SUPERTEST GRADE A MILK' on Roof of Brick Building, Hood Tractor Trailer Truck in front, Rutherford Avenue, Charlestown"
3441984998,,,"Milk Carton - Milk Dispenser kiosk, 24 Hour Self-service, Tall, Milk Carton-shaped Vending Kiosk, Harvard Street, Stop Sign, Parked Buick, Cross Walk with 'LOOK'","Symbols - Daytime, Milk Carton - Milk Dispenser kiosk, 24 Hour Self-service, Tall, Milk Carton-shaped Vending Kiosk, Harvard Street, Stop Sign, Parked Buick, Cross Walk with 'LOOK'"
3442111722,,,"Mill - Old Mill Restaurant, Neon Standing Sign in Lot in front of Restaurant, Cars Parked","Symbols - Daytime, Mill - Old Mill Restaurant, Neon Standing Sign in Lot in front of Restaurant, Cars Parked"
3441236655,,,"Mortar and Pestle - Drugstore/Pharmacy, Electronics, Magee's, Quik-Stop, Storefronts, Signs and Flag over Union Street Sidewalk, Parked Cars at Meters","Symbols - Daytime, Mortar and Pestle - Drugstore/Pharmacy, Electronics, Magee's, Quik-Stop, Storefronts, Signs and Flag over Union Street Sidewalk, Parked Cars at Meters"
3441108153,,,"Oar Sign - Marine Store , Atlantic Ave, Display Windows with Nautical Items, Man in Suit","Symbols - Daytime, Oar Sign - Marine Store , Atlantic Ave, Display Windows with Nautical Items, Man in Suit"
3441942302,,,"Old Nag - Spark Plug, Horse Shaped Sign on Roof of Gas Station, Texaco Service Station and Sign, Man Pumping Gas, Broadway, Revere","Symbols - Daytime, Old Nag - Spark Plug, Horse Shaped Sign on Roof of Gas Station, Texaco Service Station and Sign, Man Pumping Gas, Broadway, Revere"
3441959108,,,"outboard boat motor - marine store, motor hanging over doorway of a store selling boats, signs with boat manufacturers, vicinity of Longfellow Bridge, Cambridge","Symbols - Daytime, outboard boat motor - marine store, motor hanging over doorway of a store selling boats, signs with boat manufacturers, vicinity of Longfellow Bridge, Cambridge"
3441942858,,,"Owl - Wise Potato Chips, Joe's Market, Mystic Avenue, Boston","Symbols - Daytime, Owl - Wise Potato Chips, Joe's Market, Mystic Avenue, Boston"
3441921254,,,"Pagoda - China Pagoda Chinese Restaurant, Beach Street, Chinatown, Four Story Attached Brick Buildings with Storefronts","Symbols - Daytime, Pagoda - China Pagoda Chinese Restaurant, Beach Street, Chinatown, Four Story Attached Brick Buildings with Storefronts"
3441144995,,,"Painted Globe - House Paints Store, Neon, Sign over Doorway, 'Cover the Earth' over Paint Can Dripping on a Globe, Wallpaper, Sherman Williams Paints, Kenmore Square","Symbols - Daytime, Painted Globe - House Paints Store, Neon, Sign over Doorway, 'Cover the Earth' over Paint Can Dripping on a Globe, Wallpaper, Sherman Williams Paints, Kenmore Square"
3441144103,,,"Pipe - David P. Ehrlich Pipemakers, Washington Street, Modern Window Display Structure between Building Facade's Two Large Columns on Granite Bases","Symbols - Daytime, Pipe - David P. Ehrlich Pipemakers, Washington Street, Modern Window Display Structure between Building Facade's Two Large Columns on Granite Bases"
3441128309,,,"Pizza and Pizza Maker - Italian Cafe, Neon Sign and Storefronts, Holland Street, Davis Square, Somerville","Symbols - Daytime, Pizza and Pizza Maker - Italian Cafe, Neon Sign and Storefronts, Holland Street, Davis Square, Somerville"
3442000944,,,"Pocket Watch - S. W. Johonnot Jewelers Storefront, Display Window with Reflection of Watch and Buildings, Man and Woman Window Shoppers, Milk Street","Symbols - Daytime, Pocket Watch - S. W. Johonnot Jewelers Storefront, Display Window with Reflection of Watch and Buildings, Man and Woman Window Shoppers, Milk Street"
3442088420,,,"Police Badges - Police Station 8, Harbor Master and Police Badges on Brick Facade of Atlantic Avenue Station, Double Doorway","Symbols - Daytime, Police Badges - Police Station 8, Harbor Master and Police Badges on Brick Facade of Atlantic Avenue Station, Double Doorway"
3441273041,,,"Pottery Jug - Old Boston Potteries, 104 Chambers Street, Colonial Style White Wood Sign, Bird Motif on Jug, 3:00 P.M.","Symbols - Daytime, Pottery Jug - Old Boston Potteries, 104 Chambers Street, Colonial Style White Wood Sign, Bird Motif on Jug, 3:00 P.M."
3442071664,,,"Price Tag - Mirak Chevrolet OK Used Cars, Parking Lot, Massachusetts Avenue, Arlington Center","Symbols - Daytime, Price Tag - Mirak Chevrolet OK Used Cars, Parking Lot, Massachusetts Avenue, Arlington Center"
3441942482,,,"Record - Phonograph Record Shop, Greeting Cards, Double Level Storefront, next to 60 Devonshire Street","Symbols - Daytime, Record - Phonograph Record Shop, Greeting Cards, Double Level Storefront, next to 60 Devonshire Street"
3441295845,,,"Red Cross - Ambulance, Close-up through Open Front Passenger Side Window Frame (Wood Trim), Windshield Lamp, Parked Cars, Brick Buildings Trees, 3:45 P.M.","Symbols - Daytime, Red Cross - Ambulance, Close-up through Open Front Passenger Side Window Frame (Wood Trim), Windshield Lamp, Parked Cars, Brick Buildings Trees, 3:45 P.M."
3441235063,,,"Red Cross - Red Cross Flags Hanging from Building on Commonwealth Avenue, Parked Cars at Meters","Symbols - Daytime, Red Cross - Red Cross Flags Hanging from Building on Commonwealth Avenue, Parked Cars at Meters"
3442001156,,,"Red Feather - Fund Drive, American Education Week and Donations Signs on Lawn of Cambridge City Hall, Central Square","Symbols - Daytime, Red Feather - Fund Drive, American Education Week and Donations Signs on Lawn of Cambridge City Hall, Central Square"
3442071838,,,"Running Hamburger - WIMPY Restaurant, Sign over Two Sides of Corner Storefront, Women, Massachusetts Avenue Sidewalk, Central Square","Symbols - Daytime, Running Hamburger - WIMPY Restaurant, Sign over Two Sides of Corner Storefront, Women, Massachusetts Avenue Sidewalk, Central Square"
3441274831,,,"Salvation Army Shield, Liquor Store Bottle, Neon Signs above Storefronts, South Station, Two Parked Cars, Store Signs along Sidewalk","Symbols - Daytime, Salvation Army Shield, Liquor Store Bottle, Neon Signs above Storefronts, South Station, Two Parked Cars, Store Signs along Sidewalk"
3441208943,,,"School Slate - Bob Slate Stationer, Hallmark Christmas Cards Sign, Storefronts for Gelotte Cameras and Crimson Cameras, Brick Sidewalk, Men Walking, Harvard Square","Symbols - Daytime, School Slate - Bob Slate Stationer, Hallmark Christmas Cards Sign, Storefronts for Gelotte Cameras and Crimson Cameras, Brick Sidewalk, Men Walking, Harvard Square"
3442111860,,,"Shell - Eliot Street Garage, Shell Oil Company, Multistory Buildings, Neon Sign above, Back of Cadillac with Fins, Chrome, Wheel Cover in Foreground, Movie Theater Sign in Background","Symbols - Daytime, Shell - Eliot Street Garage, Shell Oil Company, Multistory Buildings, Neon Sign above, Back of Cadillac with Fins, Chrome, Wheel Cover in Foreground, Movie Theater Sign in Background"
3442087206,,,"Shell - Shell Gas Station, Massachusetts Avenue off Central Square, Neon Shell Billboard atop Garage, Corner Lot, Gas Pump Island, Shell Logo Hanging on Pole at Sidewalk","Symbols - Daytime, Shell - Shell Gas Station, Massachusetts Avenue off Central Square, Neon Shell Billboard atop Garage, Corner Lot, Gas Pump Island, Shell Logo Hanging on Pole at Sidewalk"
3441107685,,,"Shoe sign - Quality Shoe Repairing, Tremont Street, Colonial Lounge on Corner, 12:30 P.M.","Symbols - Daytime, Shoe sign - Quality Shoe Repairing, Tremont Street, Colonial Lounge on Corner, 12:30 P.M."
3441129087,,,"Shotgun - Gun Shop, Corner of Elm Street and Brattle Square, Faneuil Hall and Customs House Clock Tower, Brick Buildings with Storefronts","Symbols - Daytime, Shotgun - Gun Shop, Corner of Elm Street and Brattle Square, Faneuil Hall and Customs House Clock Tower, Brick Buildings with Storefronts"
3441273567,,,"Six-Pointed Star - Hebrew Temple, Brick with Two-story Portico, Stars in Square Tower's Windows, Cupola, Beacon Street, Brookline","Symbols - Daytime, Six-Pointed Star - Hebrew Temple, Brick with Two-story Portico, Stars in Square Tower's Windows, Cupola, Beacon Street, Brookline"
3442110792,,,"Striped Letter 'f' - Filene's Delivery Truck, Curbside at Brick Residential Building with a Pedimented Portico Entryway","Symbols - Daytime, Striped Letter 'f' - Filene's Delivery Truck, Curbside at Brick Residential Building with a Pedimented Portico Entryway"
3441144657,,,"Striped Pole - Barber Shop, Pole on Sidewalk, Barber Shop, Tremont Street","Symbols - Daytime, Striped Pole - Barber Shop, Pole on Sidewalk, Barber Shop, Tremont Street"
3441256727,,,"Teakettle - Tea Company, Giant Steaming Kettle, Narragansett and Television Signs over Tavern Storefront, Women and Men on Sidewalk, Parked Cars, Court Street","Symbols - Daytime, Teakettle - Tea Company, Giant Steaming Kettle, Narragansett and Television Signs over Tavern Storefront, Women and Men on Sidewalk, Parked Cars, Court Street"
3441172753,,,"Three Balls - Pawn Shop, Clusters of Balls Hanging over Storefront, 'Money to Loan' Signs, Pedestrian, Loiterers, Washington Street","Symbols - Daytime, Three Balls - Pawn Shop, Clusters of Balls Hanging over Storefront, 'Money to Loan' Signs, Pedestrian, Loiterers, Washington Street"
3442111508,,,"Three Links of Chain - Odd Fellows Hall, Central Square, Brick Neoclassical Facade, Large Letters Attached across Top, Iron Balcony","Symbols - Daytime, Three Links of Chain - Odd Fellows Hall, Central Square, Brick Neoclassical Facade, Large Letters Attached across Top, Iron Balcony"
