id,exclude,type,query,text,query_result,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4
3441985382,,,"Milk Bottle - Hood's Milk, Large Sign 'HOOD SUPERTEST GRADE A MILK' on Roof of Brick Building, Hood Tractor Trailer Truck in front, Rutherford Avenue, Charlestown","Symbols - Daytime, Milk Bottle - Hood's Milk, Large Sign 'HOOD SUPERTEST GRADE A MILK' on Roof of Brick Building, Hood Tractor Trailer Truck in front, Rutherford Avenue, Charlestown",0,,,,,,,,,,,,,,,,
3441984998,,,"Milk Carton - Milk Dispenser kiosk, 24 Hour Self-service, Tall, Milk Carton-shaped Vending Kiosk, Harvard Street, Stop Sign, Parked Buick, Cross Walk with 'LOOK'","Symbols - Daytime, Milk Carton - Milk Dispenser kiosk, 24 Hour Self-service, Tall, Milk Carton-shaped Vending Kiosk, Harvard Street, Stop Sign, Parked Buick, Cross Walk with 'LOOK'",0,,,,,,,,,,,,,,,,
3442111722,,,"Mill - Old Mill Restaurant, Neon Standing Sign in Lot in front of Restaurant, Cars Parked","Symbols - Daytime, Mill - Old Mill Restaurant, Neon Standing Sign in Lot in front of Restaurant, Cars Parked",1,,"164 Old Mill Ave, Pigeon Forge, TN 37863, USA",35.788209,-83.553438,,,,,,,,,,,,
3441236655,,,"Mortar and Pestle - Drugstore/Pharmacy, Electronics, Magee's, Quik-Stop, Storefronts, Signs and Flag over Union Street Sidewalk, Parked Cars at Meters","Symbols - Daytime, Mortar and Pestle - Drugstore/Pharmacy, Electronics, Magee's, Quik-Stop, Storefronts, Signs and Flag over Union Street Sidewalk, Parked Cars at Meters",0,,,,,,,,,,,,,,,,
3441108153,,,"Oar Sign - Marine Store , Atlantic Ave, Display Windows with Nautical Items, Man in Suit","Symbols - Daytime, Oar Sign - Marine Store , Atlantic Ave, Display Windows with Nautical Items, Man in Suit",0,,,,,,,,,,,,,,,,
3441942302,,,"Old Nag - Spark Plug, Horse Shaped Sign on Roof of Gas Station, Texaco Service Station and Sign, Man Pumping Gas, Broadway, Revere","Symbols - Daytime, Old Nag - Spark Plug, Horse Shaped Sign on Roof of Gas Station, Texaco Service Station and Sign, Man Pumping Gas, Broadway, Revere",0,,,,,,,,,,,,,,,,
3441959108,,,"outboard boat motor - marine store, motor hanging over doorway of a store selling boats, signs with boat manufacturers, vicinity of Longfellow Bridge, Cambridge","Symbols - Daytime, outboard boat motor - marine store, motor hanging over doorway of a store selling boats, signs with boat manufacturers, vicinity of Longfellow Bridge, Cambridge",0,,,,,,,,,,,,,,,,
3441942858,,,"Owl - Wise Potato Chips, Joe's Market, Mystic Avenue, Boston","Symbols - Daytime, Owl - Wise Potato Chips, Joe's Market, Mystic Avenue, Boston",0,,,,,,,,,,,,,,,,
3441921254,,,"Pagoda - China Pagoda Chinese Restaurant, Beach Street, Chinatown, Four Story Attached Brick Buildings with Storefronts","Symbols - Daytime, Pagoda - China Pagoda Chinese Restaurant, Beach Street, Chinatown, Four Story Attached Brick Buildings with Storefronts",0,,,,,,,,,,,,,,,,
3441144995,,,"Painted Globe - House Paints Store, Neon, Sign over Doorway, 'Cover the Earth' over Paint Can Dripping on a Globe, Wallpaper, Sherman Williams Paints, Kenmore Square","Symbols - Daytime, Painted Globe - House Paints Store, Neon, Sign over Doorway, 'Cover the Earth' over Paint Can Dripping on a Globe, Wallpaper, Sherman Williams Paints, Kenmore Square",0,,,,,,,,,,,,,,,,
3441144103,,,"Pipe - David P. Ehrlich Pipemakers, Washington Street, Modern Window Display Structure between Building Facade's Two Large Columns on Granite Bases","Symbols - Daytime, Pipe - David P. Ehrlich Pipemakers, Washington Street, Modern Window Display Structure between Building Facade's Two Large Columns on Granite Bases",0,,,,,,,,,,,,,,,,
3441128309,,,"Pizza and Pizza Maker - Italian Cafe, Neon Sign and Storefronts, Holland Street, Davis Square, Somerville","Symbols - Daytime, Pizza and Pizza Maker - Italian Cafe, Neon Sign and Storefronts, Holland Street, Davis Square, Somerville",0,,,,,,,,,,,,,,,,
3442000944,,,"Pocket Watch - S. W. Johonnot Jewelers Storefront, Display Window with Reflection of Watch and Buildings, Man and Woman Window Shoppers, Milk Street","Symbols - Daytime, Pocket Watch - S. W. Johonnot Jewelers Storefront, Display Window with Reflection of Watch and Buildings, Man and Woman Window Shoppers, Milk Street",0,,,,,,,,,,,,,,,,
3442088420,,,"Police Badges - Police Station 8, Harbor Master and Police Badges on Brick Facade of Atlantic Avenue Station, Double Doorway","Symbols - Daytime, Police Badges - Police Station 8, Harbor Master and Police Badges on Brick Facade of Atlantic Avenue Station, Double Doorway",0,,,,,,,,,,,,,,,,
3441273041,,,"Pottery Jug - Old Boston Potteries, 104 Chambers Street, Colonial Style White Wood Sign, Bird Motif on Jug, 3:00 P.M.","Symbols - Daytime, Pottery Jug - Old Boston Potteries, 104 Chambers Street, Colonial Style White Wood Sign, Bird Motif on Jug, 3:00 P.M.",0,,,,,,,,,,,,,,,,
3442071664,,,"Price Tag - Mirak Chevrolet OK Used Cars, Parking Lot, Massachusetts Avenue, Arlington Center","Symbols - Daytime, Price Tag - Mirak Chevrolet OK Used Cars, Parking Lot, Massachusetts Avenue, Arlington Center",1,,"1125 Massachusetts Ave, Arlington, MA 02476, USA",42.422573,-71.1730457,,,,,,,,,,,,
3441942482,,,"Record - Phonograph Record Shop, Greeting Cards, Double Level Storefront, next to 60 Devonshire Street","Symbols - Daytime, Record - Phonograph Record Shop, Greeting Cards, Double Level Storefront, next to 60 Devonshire Street",0,,,,,,,,,,,,,,,,
3441295845,,,"Red Cross - Ambulance, Close-up through Open Front Passenger Side Window Frame (Wood Trim), Windshield Lamp, Parked Cars, Brick Buildings Trees, 3:45 P.M.","Symbols - Daytime, Red Cross - Ambulance, Close-up through Open Front Passenger Side Window Frame (Wood Trim), Windshield Lamp, Parked Cars, Brick Buildings Trees, 3:45 P.M.",0,,,,,,,,,,,,,,,,
3441235063,,,"Red Cross - Red Cross Flags Hanging from Building on Commonwealth Avenue, Parked Cars at Meters","Symbols - Daytime, Red Cross - Red Cross Flags Hanging from Building on Commonwealth Avenue, Parked Cars at Meters",0,,,,,,,,,,,,,,,,
3442001156,,,"Red Feather - Fund Drive, American Education Week and Donations Signs on Lawn of Cambridge City Hall, Central Square","Symbols - Daytime, Red Feather - Fund Drive, American Education Week and Donations Signs on Lawn of Cambridge City Hall, Central Square",0,,,,,,,,,,,,,,,,
3442071838,,,"Running Hamburger - WIMPY Restaurant, Sign over Two Sides of Corner Storefront, Women, Massachusetts Avenue Sidewalk, Central Square","Symbols - Daytime, Running Hamburger - WIMPY Restaurant, Sign over Two Sides of Corner Storefront, Women, Massachusetts Avenue Sidewalk, Central Square",0,,,,,,,,,,,,,,,,
3441274831,,,"Salvation Army Shield, Liquor Store Bottle, Neon Signs above Storefronts, South Station, Two Parked Cars, Store Signs along Sidewalk","Symbols - Daytime, Salvation Army Shield, Liquor Store Bottle, Neon Signs above Storefronts, South Station, Two Parked Cars, Store Signs along Sidewalk",0,,,,,,,,,,,,,,,,
3441208943,,,"School Slate - Bob Slate Stationer, Hallmark Christmas Cards Sign, Storefronts for Gelotte Cameras and Crimson Cameras, Brick Sidewalk, Men Walking, Harvard Square","Symbols - Daytime, School Slate - Bob Slate Stationer, Hallmark Christmas Cards Sign, Storefronts for Gelotte Cameras and Crimson Cameras, Brick Sidewalk, Men Walking, Harvard Square",0,,,,,,,,,,,,,,,,
3442111860,,,"Shell - Eliot Street Garage, Shell Oil Company, Multistory Buildings, Neon Sign above, Back of Cadillac with Fins, Chrome, Wheel Cover in Foreground, Movie Theater Sign in Background","Symbols - Daytime, Shell - Eliot Street Garage, Shell Oil Company, Multistory Buildings, Neon Sign above, Back of Cadillac with Fins, Chrome, Wheel Cover in Foreground, Movie Theater Sign in Background",0,,,,,,,,,,,,,,,,
3442087206,,,"Shell - Shell Gas Station, Massachusetts Avenue off Central Square, Neon Shell Billboard atop Garage, Corner Lot, Gas Pump Island, Shell Logo Hanging on Pole at Sidewalk","Symbols - Daytime, Shell - Shell Gas Station, Massachusetts Avenue off Central Square, Neon Shell Billboard atop Garage, Corner Lot, Gas Pump Island, Shell Logo Hanging on Pole at Sidewalk",0,,,,,,,,,,,,,,,,
3441107685,,,"Shoe sign - Quality Shoe Repairing, Tremont Street, Colonial Lounge on Corner, 12:30 P.M.","Symbols - Daytime, Shoe sign - Quality Shoe Repairing, Tremont Street, Colonial Lounge on Corner, 12:30 P.M.",1,,"101 Summer St, Boston, MA 02110, USA",42.3535299,-71.058131,,,,,,,,,,,,
3441129087,,,"Shotgun - Gun Shop, Corner of Elm Street and Brattle Square, Faneuil Hall and Customs House Clock Tower, Brick Buildings with Storefronts","Symbols - Daytime, Shotgun - Gun Shop, Corner of Elm Street and Brattle Square, Faneuil Hall and Customs House Clock Tower, Brick Buildings with Storefronts",0,,,,,,,,,,,,,,,,
3441273567,,,"Six-Pointed Star - Hebrew Temple, Brick with Two-story Portico, Stars in Square Tower's Windows, Cupola, Beacon Street, Brookline","Symbols - Daytime, Six-Pointed Star - Hebrew Temple, Brick with Two-story Portico, Stars in Square Tower's Windows, Cupola, Beacon Street, Brookline",0,,,,,,,,,,,,,,,,
3442110792,,,"Striped Letter 'f' - Filene's Delivery Truck, Curbside at Brick Residential Building with a Pedimented Portico Entryway","Symbols - Daytime, Striped Letter 'f' - Filene's Delivery Truck, Curbside at Brick Residential Building with a Pedimented Portico Entryway",0,,,,,,,,,,,,,,,,
3441144657,,,"Striped Pole - Barber Shop, Pole on Sidewalk, Barber Shop, Tremont Street","Symbols - Daytime, Striped Pole - Barber Shop, Pole on Sidewalk, Barber Shop, Tremont Street",1,,"4005 W Algonquin Rd, Rolling Meadows, IL 60008, USA",42.06237,-88.031058,,,,,,,,,,,,
3441256727,,,"Teakettle - Tea Company, Giant Steaming Kettle, Narragansett and Television Signs over Tavern Storefront, Women and Men on Sidewalk, Parked Cars, Court Street","Symbols - Daytime, Teakettle - Tea Company, Giant Steaming Kettle, Narragansett and Television Signs over Tavern Storefront, Women and Men on Sidewalk, Parked Cars, Court Street",0,,,,,,,,,,,,,,,,
3441172753,,,"Three Balls - Pawn Shop, Clusters of Balls Hanging over Storefront, 'Money to Loan' Signs, Pedestrian, Loiterers, Washington Street","Symbols - Daytime, Three Balls - Pawn Shop, Clusters of Balls Hanging over Storefront, 'Money to Loan' Signs, Pedestrian, Loiterers, Washington Street",0,,,,,,,,,,,,,,,,
3442111508,,,"Three Links of Chain - Odd Fellows Hall, Central Square, Brick Neoclassical Facade, Large Letters Attached across Top, Iron Balcony","Symbols - Daytime, Three Links of Chain - Odd Fellows Hall, Central Square, Brick Neoclassical Facade, Large Letters Attached across Top, Iron Balcony",0,,,,,,,,,,,,,,,,
3441235349,,,"Three-Leaf Clover - Harvard Export Beer & Ale, Celtic Cafe, Cambridge Street Corner, 'Trackless Trolley Stop - No Parking' Sign at Curb, Sidewalk Standing Clock, Coca-Cola Sign, Pedestrians","Symbols - Daytime, Three-Leaf Clover - Harvard Export Beer & Ale, Celtic Cafe, Cambridge Street Corner, 'Trackless Trolley Stop - No Parking' Sign at Curb, Sidewalk Standing Clock, Coca-Cola Sign, Pedestrians",0,,,,,,,,,,,,,,,,
3441129461,,,"Tools - Hardware Store, H. M. Sanders Co. next to Jacob Wirth Co. Restaurant, Stuart Street, Parked 1950s Buick with Heavy Chrome Ornamentation","Symbols - Daytime, Tools - Hardware Store, H. M. Sanders Co. next to Jacob Wirth Co. Restaurant, Stuart Street, Parked 1950s Buick with Heavy Chrome Ornamentation",0,,,,,,,,,,,,,,,,
3441257709,,,"Torch and Crest - United States Fidelity and Guaranty Company 1896 Sign and Lamp on Stone Facade, Bronze Window Ornamentation, Post Office Square","Symbols - Daytime, Torch and Crest - United States Fidelity and Guaranty Company 1896 Sign and Lamp on Stone Facade, Bronze Window Ornamentation, Post Office Square",0,,,,,,,,,,,,,,,,
3442022856,,,"Triangle - YMCA, Pleasant Street, Malden Square, Bus Station, Boyd's, Neon Signs, Victorian Entryway to Y","Symbols - Daytime, Triangle - YMCA, Pleasant Street, Malden Square, Bus Station, Boyd's, Neon Signs, Victorian Entryway to Y",0,,,,,,,,,,,,,,,,
3441209355,,,"Triangle - YMCA, Victorian Entryway, Neon Signs, Awnings, Sidewalk, Storefronts Pleasant Street, Malden Square","Symbols - Daytime, Triangle - YMCA, Victorian Entryway, Neon Signs, Awnings, Sidewalk, Storefronts Pleasant Street, Malden Square",0,,,,,,,,,,,,,,,,
3441316899,,,"U. S. Mail - Delivery Trucks, Backed into Post Office Loading Dock Lot, 'CD' Civil Defense Symbol (Triangle in a Circle) on Truck","Symbols - Daytime, U. S. Mail - Delivery Trucks, Backed into Post Office Loading Dock Lot, 'CD' Civil Defense Symbol (Triangle in a Circle) on Truck",0,,,,,,,,,,,,,,,,
3442111202,,,"U. S. Mail - Delivery Trucks, Eleven, Facing Out, Post Office Loading Dock, Stone Building with Line of Ten Tall Windows, Pleasant Street and Massachusetts Avenue","Symbols - Daytime, U. S. Mail - Delivery Trucks, Eleven, Facing Out, Post Office Loading Dock, Stone Building with Line of Ten Tall Windows, Pleasant Street and Massachusetts Avenue",0,,,,,,,,,,,,,,,,
3441296303,,,"Warning Stripes and Bell - New England Telephone and Telegraph Truck, from behind, Ladders, Residential Side Street. Man Bending into Open Door in Shadow","Symbols - Daytime, Warning Stripes and Bell - New England Telephone and Telegraph Truck, from behind, Ladders, Residential Side Street. Man Bending into Open Door in Shadow",0,,,,,,,,,,,,,,,,
3441188135,,,"Wheels - Bicycle Repairing Sign and Wheels on Post in Yard, Wooden Clapboard Building, Porches, Patterned Railing, Massachusetts Avenue, Arlington Heights","Symbols - Daytime, Wheels - Bicycle Repairing Sign and Wheels on Post in Yard, Wooden Clapboard Building, Porches, Patterned Railing, Massachusetts Avenue, Arlington Heights",0,,,,,,,,,,,,,,,,
3442002608,,,"Windmill - Moulin Rouge, Dartmouth Street, Neon Sign and Windmill Over Night Club Entry at Vendome Building, Stone Facade, Decorative Scrollwork and Pilasters","Symbols - Daytime, Windmill - Moulin Rouge, Dartmouth Street, Neon Sign and Windmill Over Night Club Entry at Vendome Building, Stone Facade, Decorative Scrollwork and Pilasters",0,,,,,,,,,,,,,,,,
3442002212,,,"Window Shop - Viennese Cafe, Free Standing Hanging Sign in Shrubs, Protruding Display Window with Dress and Assorted Items, Brick Sidewalk, Cars Parked at Meters, Brattle Street","Symbols - Daytime, Window Shop - Viennese Cafe, Free Standing Hanging Sign in Shrubs, Protruding Display Window with Dress and Assorted Items, Brick Sidewalk, Cars Parked at Meters, Brattle Street",0,,,,,,,,,,,,,,,,
3442070738,,,"Women Figures - Jay's Dress Shop, Mannequins in Display Windows, Iron Scrollwork, Dr. Scholl's Foot Comfort Shop Next Door with Single Car in front, Empty Side Walk, Temple Place","Symbols - Daytime, Women Figures - Jay's Dress Shop, Mannequins in Display Windows, Iron Scrollwork, Dr. Scholl's Foot Comfort Shop Next Door with Single Car in front, Empty Side Walk, Temple Place",0,,,,,,,,,,,,,,,,
3442132060,,,"Bottle - Whiskey Advertisement, 'The Best in the House' Neon Sign with Lit Clock Face above Lit Display Windows, Harvard Street","Symbols - Nighttime, Bottle - Whiskey Advertisement, 'The Best in the House' Neon Sign with Lit Clock Face above Lit Display Windows, Harvard Street",0,,,,,,,,,,,,,,,,
3441318083,,,"Bowl of Rice - Restaurant, Neon Signs, Arrow, 'No Bones About It!' Billboard and Spot Lights above Massachusetts Avenue","Symbols - Nighttime, Bowl of Rice - Restaurant, Neon Signs, Arrow, 'No Bones About It!' Billboard and Spot Lights above Massachusetts Avenue",0,,,,,,,,,,,,,,,,
3441317669,,,"Chocolate Box - Chocolate House Homemade Candies, Brightly Lit Sign, Worcester Road, Framingham","Symbols - Nighttime, Chocolate Box - Chocolate House Homemade Candies, Brightly Lit Sign, Worcester Road, Framingham",0,,,,,,,,,,,,,,,,
3441329475,,,"Cocktail Glass - Wonder Bar, Ballantine Neon Signs and Reflection, Harvard Avenue, Allston","Symbols - Nighttime, Cocktail Glass - Wonder Bar, Ballantine Neon Signs and Reflection, Harvard Avenue, Allston",1,,"186 Harvard Ave, Allston, MA 02134, USA",42.3509677,-71.1310647,,,,,,,,,,,,
3441329929,,,"Derby - Brown Derby Restaurant/Bar, Large Neon Sign on Post on Sidewalk, Boylston Street","Symbols - Nighttime, Derby - Brown Derby Restaurant/Bar, Large Neon Sign on Post on Sidewalk, Boylston Street",0,,,,,,,,,,,,,,,,
3442144062,,,"Dragon - Chinese Restaurants, Broad View of Tyler Street at Kneeland Street, Neon Signs, Shiny Parked Cars, Lantern House, Good Earth, Dragon, Lotus and Others","Symbols - Nighttime, Dragon - Chinese Restaurants, Broad View of Tyler Street at Kneeland Street, Neon Signs, Shiny Parked Cars, Lantern House, Good Earth, Dragon, Lotus and Others",0,,,,,,,,,,,,,,,,
3442131860,,,"Dragon - Restaurant, Neon Sign above Oxford Street, Chinatown, Letters Missing from Sign, Other Neon Signs, Parked Cars","Symbols - Nighttime, Dragon - Restaurant, Neon Sign above Oxford Street, Chinatown, Letters Missing from Sign, Other Neon Signs, Parked Cars",0,,,,,,,,,,,,,,,,
3442143758,,,"Indian Head - Pontiac Dealership, Neon Sign, 860 Commonwealth Avenue","Symbols - Nighttime, Indian Head - Pontiac Dealership, Neon Sign, 860 Commonwealth Avenue",0,,,,,,,,,,,,,,,,
3442131660,,,"Lobster - Sea 'n Surf Restaurant, Worcester Road, Bright Sign, Snow","Symbols - Nighttime, Lobster - Sea 'n Surf Restaurant, Worcester Road, Bright Sign, Snow",0,,,,,,,,,,,,,,,,
3441317859,,,"Rooster - Kelley's Barbecue, Neon Sign, South Street, Roslindale Square, Storefront, Sidewalk, Parked Car","Symbols - Nighttime, Rooster - Kelley's Barbecue, Neon Sign, South Street, Roslindale Square, Storefront, Sidewalk, Parked Car",0,,,,,,,,,,,,,,,,
3441330011,,,"Safety Pin - DY-DEE Service, Neon Sign, Diaper Service Storefront, Cars Parked, Light Streaks of Car Passing, Beacon Street","Symbols - Nighttime, Safety Pin - DY-DEE Service, Neon Sign, Diaper Service Storefront, Cars Parked, Light Streaks of Car Passing, Beacon Street",0,,,,,,,,,,,,,,,,
3442143508,,,"Windmill - Moulin Rouge, Neon Sign, Night Club Entrance, Dartmouth Street","Symbols - Nighttime, Windmill - Moulin Rouge, Neon Sign, Night Club Entrance, Dartmouth Street",0,,,,,,,,,,,,,,,,
3424290356,,,,"Taxi Stand, Town Taxi",0,,,,,,,,,,,,,,,,
3404654320,,,,"Taxi, with Sign Attached: 'Follow Me,' Logan Airport",0,,,,,,,,,,,,,,,,
3420698531,,,,"Tek Cafeteria, Main Street, near Kendall Square",0,,,,,,,,,,,,,,,,
3404884890,,,,"Texaco Station Parking Lot, Next to Temple Adath Israel (Alfred A. Morse Auditorium), Commonwealth Avenue Near Kenmore Square, Boston University in Background",0,,,,,,,,,,,,,,,,
3446054092,,,,"The Community Church Center, Sign",0,,,,,,,,,,,,,,,,
3445836844,,,,"The Community Church Center, Store Front",0,,,,,,,,,,,,,,,,
3469332100,,,,The Mall at Exeter Street,0,,,,,,,,,,,,,,,,
3445223175,,,,The Office Composing Machine Sign,0,,,,,,,,,,,,,,,,
3441797992,,,,"This Space Reserved for Doctors Nurses Only - Sign, Massachusetts Avenue",0,,,,,,,,,,,,,,,,
3403889405,,,,"Three Children Playing, Paul Revere Mall",0,,,,,,,,,,,,,,,,
3404654574,,,,"Three Children Playing, Paul Revere Mall",0,,,,,,,,,,,,,,,,
3404654820,,,,"Three Children Playing, Paul Revere Mall",0,,,,,,,,,,,,,,,,
3404717838,,,,"Three Men on Bench, Paul Revere Mall, 11:45 A.M.",0,,,,,,,,,,,,,,,,
3404671142,,,,"Three Seated Men, Paul Revere Mall",0,,,,,,,,,,,,,,,,
3404699030,,,,"Three Seated Women and Standing Child, Paul Revere Mall",0,,,,,,,,,,,,,,,,
3403907345,,,,"Three Women and Child on Bench, Paul Revere Mall",0,,,,,,,,,,,,,,,,
3424097900,,,,"Tileston Street, Julie Billart Central High School, Graffiti Scoreboard, 12:00 P.M.",0,,,,,,,,,,,,,,,,
3441886560,,,,"Token Booth, Subway Station, Summer Street",0,,,,,,,,,,,,,,,,
3441886770,,,,"Token Booth, Subway Station, Summer Street",0,,,,,,,,,,,,,,,,
3402120346,,,,"Tombstone, Mount Auburn Cemetery, Unknown Dog (1843-1849)",0,,,,,,,,,,,,,,,,
3440985737,,,,"Tourist Parking - Sign, Cambridge Common",0,,,,,,,,,,,,,,,,
3442235016,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Bus, Truck, Four Cars Pointing in Two Directions, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3441421725,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Convertible Volkswagen, Two Sedans, Two People Crossing, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3441421561,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Convertible, Sedan and Van, Man Crossing, Cars Parked Two Deep",0,,,,,,,,,,,,,,,,
3441435397,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Delivery Van, Bus and Cars Passing in Center, Four Pedestrians, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3441435019,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Front of Tractor-Trailer Truck and Taxi, Van and Truck Heading in Different Directions, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3441435227,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Parts of Seven Cars Visible, Two Pedestrians, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3442235136,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Refrigerated Truck, Four Pedestrians Crossing, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3442248200,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Sedan and Taxi, Four People Crossing, Two People Standing behind Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3442234868,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Seven Cars and a Telephone Truck with Ladder Pointed in Different Directions, Cars Parked Three Deep at Curb, Man with Tie Crossing Street",0,,,,,,,,,,,,,,,,
3441421389,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Station Wagon, Pedestrians, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3441434543,,aerial,,"Traffic Intersection One - View from Above, Traffic Stand in Center, Three Trucks, a Delivery Van, Two Station Wagons and Taxi Pointed in Different Directions, Two People Crossing, Cars Parked Three Deep",0,,,,,,,,,,,,,,,,
3442249338,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners Visible, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars and Trucks, Pedestrians",0,,,,,,,,,,,,,,,,
3442249072,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars and Trucks, Pedestrians Crossing and on Sidewalks",0,,,,,,,,,,,,,,,,
3441436321,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars and Trucks, Pedestrians Crossing and on Sidewalks, Trolleybus (with Cables) at Stop",0,,,,,,,,,,,,,,,,
3442249602,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars and Trucks, Pedestrians Crossing and on Sidewalks, Trolleybus at a Stop",0,,,,,,,,,,,,,,,,
3442250126,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars, Trucks, Buses, R.E. JOYCE Tractor-Trailer Truck in Center of Intersection, Pedestrians",0,,,,,,,,,,,,,,,,
3442266680,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars, Trucks, Pedestrians",0,,,,,,,,,,,,,,,,
3442265274,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars, Trucks, Taxis, Pedestrians",0,,,,,,,,,,,,,,,,
3442265490,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars, Trucks, Taxis, Pedestrians",0,,,,,,,,,,,,,,,,
3442266130,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars, Trucks, Vans, Bus, Pedestrians",0,,,,,,,,,,,,,,,,
3442265788,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Cars, Trucks, Vans, Pedestrians",0,,,,,,,,,,,,,,,,
3442266434,,aerial,,"Traffic Intersection Two - View from Above, Three Roads, Four Corners, Sherwin Optical, Bar, Cigar Shop, Pawn Shop, Double Street Car Tracks, Truck, Pedestrians",0,,,,,,,,,,,,,,,,
3441827336,,,,Traffic Signs at the Corner of Plympton and Mt. Auburn Streets,0,,,,,,,,,,,,,,,,
3440985895,,,,"Traffic Signs Seen from Municipal Parking Lot, Davis Square, Bowladrome Building in Background",0,,,,,,,,,,,,,,,,
3441016015,,,,"Traffic Signs, Memorial Drive, with Massachusetts Institute of Technology in Background, Left",0,,,,,,,,,,,,,,,,
3404606342,,,,"Trash Along Curb, Window with Lamp Display, back alley between Berkeley and Arlington Streets",0,,,,,,,,,,,,,,,,
3445877718,,,,Trash Receptacle in Copley Square,0,,,,,,,,,,,,,,,,
3420739413,,,,"Tremont Street, toward Scollay Square",0,,,,,,,,,,,,,,,,
3421547404,,,,"Tremont Street, toward Scollay Square Air Raid Shelter Sign",0,,,,,,,,,,,,,,,,
3426758551,,,,Trinity Church at Night,0,,,,,,,,,,,,,,,,
3426771573,,,,Trinity Church at Night with Street Lamps On,0,,,,,,,,,,,,,,,,
3427570216,,,,"Trinity Church at Night, at Left",0,,,,,,,,,,,,,,,,
3426802443,,,,Trinity Church from Stairs of Boston Public Library 10:30 A.M. - Noon,0,,,,,,,,,,,,,,,,
3450376715,,,,"Trinity Church on Left, View from Center of Copley Square, 3:15 to 3:45 P.M.",0,,,,,,,,,,,,,,,,
3427617694,,,,"Trinity Church, after Sunday Service",0,,,,,,,,,,,,,,,,
3451197616,,,,"Trinity Church, View from Center of Copley Square, 3:15 to 3:45 P.M.",0,,,,,,,,,,,,,,,,
3381627013,,50ft_interval,,"Trinity Place, 50 ft. intervals, Facing North, 10:30 A.M. to 11:30 A.M.",0,,,,,,,,,,,,,,,,
3382459372,,50ft_interval,,"Trinity Place, 50 ft. intervals, Facing North, Billboards, 10:30 A.M. to 11:30 A.M.",0,,,,,,,,,,,,,,,,
3382459560,,50ft_interval,,"Trinity Place, 50 ft. intervals, Facing North, Billboards, 10:30 A.M. to 11:30 A.M.",0,,,,,,,,,,,,,,,,
3382459180,,50ft_interval,,"Trinity Place, 50 ft. intervals, Facing North, Fire Escape, 10:30 A.M. to 11:30 A.M.",0,,,,,,,,,,,,,,,,
3381626689,,50ft_interval,,"Trinity Place, 50 ft. intervals, Facing North, Intersection with St. James Avenue, 10:30 A.M. to 11:30 A.M.",0,,,,,,,,,,,,,,,,
